Customer_ID,First_Name,Last_Name,Age,Gender,Marital_Status,Education,Occupation,City,State,Employment_Status,Annual_Income,Monthly_Income,Customer_Since,Customer_Segment,Risk_Profile
CUST100100,Vanya,Dey,34,Female,Widowed,High School,Homemaker,Kochi,Kerala,Not Employed,71611.23,5967.6,5,Young Professionals,Low
CUST102804,Mugdha,Bala,29,Female,Widowed,Graduate,Unemployed,Surat,Gujarat,Not Employed,76477.8,6373.15,8,Young Professionals,Medium
CUST103570,Siddharth,Bains,69,Male,Widowed,Graduate,Retired,,Gujarat,Retired,539823.81,44985.32,4,Retired Customers,Low
CUST103684,Ekiya,Purohit,50,Female,,Graduate,Salaried - Government,Nashik,Maharashtra,Employed,1558023.29,129835.27,9,Business Owners,Medium
CUST103661,Timothy,Pai,21,Male,Divorced,Diploma,Salaried - Government,,Maharashtra,Employed,840770.27,70064.19,3,Young Professionals,
CUST100530,Hemang,Kalita,63,Male,,Graduate,Retired,Udaipur,Rajasthan,Retired,1019565.61,84963.8,,Retired Customers,Low
CUST101886,Sneha,Oza,43,Female,Divorced,High School,Salaried - Private,Raipur,Chhattisgarh,Employed,2094224.13,174518.68,16,Business Owners,High
CUST100681,Dhruv,Chad,27,Male,,Post Graduate,Salaried - Government,Ranchi,Jharkhand,Employed,928439.58,77369.96,9,Young Professionals,Medium
CUST103794,Gaurika,Walla,51,Female,Divorced,,Business Owner,Kolkata,,Self Employed,8549005.53,712417.13,11,High Net Worth Individuals,High
CUST103944,Krisha,Batra,,Female,Married,,Freelancer,Udaipur,Rajasthan,Self Employed,626738.5,52228.21,8,Young Professionals,High
CUST104666,Falguni,Din,18,Female,Single,High School,Student,Ludhiana,Punjab,Not Employed,57630.87,4802.57,1,Students,Medium
CUST102018,Ekiya,Yohannan,35,Female,Widowed,Post Graduate,Unemployed,Patna,Bihar,Not Employed,41043.75,3420.31,17,Young Professionals,Low
CUST101096,Indira,Narayan,47,Female,Divorced,Diploma,Self Employed,Patna,Bihar,Self Employed,2067435.12,172286.26,17,Business Owners,High
CUST100829,Varenya,Shukla,,Female,Single,Graduate,Salaried - Private,Kochi,Kerala,Employed,1861655.03,155137.92,15,Young Professionals,Medium
CUST102805,Luke,Sundaram,32,Male,Widowed,High School,Freelancer,Nashik,Maharashtra,Self Employed,501007.91,41750.66,7,Young Professionals,Medium
CUST103829,Maya,Tella,34,Female,Divorced,Doctorate,Salaried - Private,Thiruvananthapuram,Kerala,,1293110.35,107759.2,16,Young Professionals,Medium
CUST104381,Kritika,Mital,49,Female,Divorced,High School,Self Employed,Pune,Maharashtra,Self Employed,1139861.1,94988.43,4,Business Owners,
CUST103891,Devansh,Muni,32,Male,Widowed,High School,Salaried - Private,Hyderabad,Telangana,Employed,879342.58,73278.55,12,Young Professionals,Medium
CUST100764,Nakul,Mukherjee,18,Male,Single,Graduate,Unemployed,Patna,Bihar,Not Employed,29345.98,2445.5,1,,Medium
CUST102767,Radha,Sahni,74,Female,Divorced,Graduate,Retired,Ludhiana,Punjab,Retired,462432.92,38536.08,17,Retired Customers,Low
CUST104328,Bimala,Wable,35,Female,Divorced,High School,Business Owner,Dehradun,Uttarakhand,Self Employed,4825868.92,402155.74,17,High Net Worth Individuals,High
CUST103295,Chaman,Bhatti,57,,Married,Post Graduate,Business Owner,Bhubaneswar,Odisha,Self Employed,8307416.02,692284.67,18,High Net Worth Individuals,High
CUST102194,Siddharth,Sridhar,77,Male,Married,High School,Retired,Jaipur,Rajasthan,Retired,1046223.88,87185.32,1,Retired Customers,Low
CUST102357,Manan,Suri,38,Male,Widowed,Graduate,Salaried - Private,Udaipur,Rajasthan,Employed,782119.14,65176.6,10,Business Owners,Medium
CUST103425,Advika,Vora,23,Female,Married,Post Graduate,Student,Nashik,Maharashtra,Not Employed,41018.08,3418.17,5,Students,Medium
CUST103979,Hemal,Sathe,37,Female,Widowed,Post Graduate,Business Owner,Vadodara,Gujarat,Self Employed,11169326.96,930777.25,8,High Net Worth Individuals,High
CUST100911,Mitesh,Bala,73,Male,Widowed,Post Graduate,Retired,Bhopal,Madhya Pradesh,Retired,459767.1,38313.92,15,Retired Customers,Low
CUST103145,Turvi,Gola,35,Female,Married,Graduate,Self Employed,Pune,Maharashtra,Self Employed,1175115.71,97926.31,8,,High
CUST100999,Janani,Kota,23,Female,,Post Graduate,Student,Kanpur,Uttar Pradesh,Not Employed,77873.56,6489.46,5,Students,
CUST103653,Faqid,Bhardwaj,34,Male,Divorced,Graduate,Self Employed,Nagpur,Maharashtra,Self Employed,1982515.85,165209.65,2,Business Owners,High
CUST102483,Lucky,Iyer,40,Male,Divorced,Post Graduate,Salaried - Government,,Bihar,Employed,1809702.47,150808.54,14,Business Owners,Medium
CUST104076,Deepa,Deshpande,60,Female,Widowed,High School,Retired,Ahmedabad,Gujarat,Retired,541433.89,45119.49,8,Retired Customers,Low
CUST102370,Rishi,Gupta,18,Male,Single,High School,Student,Bhubaneswar,Odisha,Not Employed,48827.99,4069,1,Students,Medium
CUST104838,Dakshesh,Ray,42,Male,Widowed,Graduate,Salaried - Private,Patna,Bihar,Employed,1349089.94,112424.16,13,Business Owners,Medium
CUST100033,Lopa,Kanda,35,Female,Divorced,High School,Salaried - Private,Vadodara,Gujarat,Employed,2303667.4,191972.28,7,Young Professionals,High
CUST103789,Ayushman,Subramaniam,27,Male,Single,Graduate,Salaried - Government,Pune,Maharashtra,Employed,778170.04,64847.5,2,Young Professionals,Medium
CUST101020,Bhavya,Sodhi,51,Female,Single,Diploma,Salaried - Government,,Karnataka,Employed,1496729.04,124727.42,19,Business Owners,Medium
CUST101647,Anjali,Gera,22,Female,Single,Doctorate,Salaried - Private,Udaipur,Rajasthan,Employed,741460.37,61788.36,4,Young Professionals,Medium
CUST100733,Siddharth,Choudhry,58,Male,Divorced,,Retired,Kolkata,West Bengal,Retired,818108.36,68175.7,16,Retired Customers,Medium
CUST104582,Janani,Andra,39,Female,Divorced,Graduate,Salaried - Private,Vadodara,Gujarat,,1066489.14,88874.09,4,Business Owners,Medium
CUST103274,Gayathri,Swamy,62,Female,Single,,Retired,Mumbai,Maharashtra,Retired,640974.47,53414.54,12,Retired Customers,Low
CUST101620,Bhavani,Ram,54,Female,Divorced,Graduate,Homemaker,Kochi,Kerala,Not Employed,71819.29,5984.94,13,Business Owners,Low
CUST103135,Ekapad,Iyengar,62,Male,Single,Graduate,Retired,Nagpur,Maharashtra,Retired,254103,21175.25,4,Retired Customers,Low
CUST102689,Dhriti,Mahajan,21,Female,Widowed,High School,Student,Surat,Gujarat,Not Employed,24560.16,2046.68,3,Students,Medium
CUST102707,Ojas,Hora,39,Male,,High School,Homemaker,Bhubaneswar,Odisha,Not Employed,38944.44,3245.37,13,Business Owners,Low
CUST100297,Hema,Vig,28,Female,Married,High School,Salaried - Government,Ludhiana,Punjab,Employed,1151278.43,95939.87,,Young Professionals,Medium
CUST102339,Lakshit,Dar,25,Male,Divorced,Diploma,Salaried - Private,Mumbai,Maharashtra,Employed,416253.75,34687.81,7,Young Professionals,Medium
CUST100653,Qushi,Tripathi,39,,Divorced,Post Graduate,Self Employed,Ahmedabad,Gujarat,Self Employed,1210332.92,100861.08,4,Business Owners,High
CUST103774,Vincent,Ray,41,Male,Married,Graduate,Freelancer,Raipur,Chhattisgarh,Self Employed,678587.76,56548.98,8,Business Owners,Medium
CUST101255,Liam,Bhatnagar,20,Male,Single,Post Graduate,Student,Vadodara,Gujarat,Not Employed,32782.99,2731.92,2,Students,Medium
CUST104520,Hardik,Som,32,Male,Divorced,Post Graduate,Salaried - Government,Chandigarh,Punjab,Employed,926182.23,77181.85,11,Young Professionals,Medium
CUST100230,Zayyan,Sandhu,59,Male,Widowed,Post Graduate,Retired,Chennai,Tamil Nadu,Retired,300686.02,25057.17,9,Retired Customers,Low
CUST103276,Nimrat,Ramachandran,35,Female,Widowed,Graduate,Salaried - Private,Ahmedabad,Gujarat,Employed,2248181.42,187348.45,7,Young Professionals,High
CUST103230,Nachiket,Sawhney,36,Male,Single,Post Graduate,Business Owner,Surat,Gujarat,Self Employed,14157408.25,1179784.02,5,High Net Worth Individuals,High
CUST100691,Balvan,Merchant,20,Male,Single,Post Graduate,Student,Vadodara,Gujarat,Not Employed,63517.32,5293.11,2,Students,Medium
CUST102754,Yashodhara,Raval,36,Female,Single,Post Graduate,Salaried - Private,Patna,Bihar,Employed,2312773.36,192731.11,,Business Owners,High
CUST104863,Charles,Chakraborty,24,,Widowed,Post Graduate,Salaried - Government,Nashik,Maharashtra,Employed,825579.32,68798.28,6,Young Professionals,Medium
CUST100969,Ekani,Thaman,38,Female,Widowed,,Business Owner,Indore,Madhya Pradesh,Self Employed,7006603.83,583883.65,14,High Net Worth Individuals,High
CUST100633,Keya,Sarin,18,Female,Single,Post Graduate,Student,,Odisha,Not Employed,34991.13,2915.93,1,Students,Medium
CUST104092,Hritik,Sathe,33,Male,Widowed,High School,,Mumbai,,,828338.22,69028.18,1,Young Professionals,High
CUST104077,Omisha,Shetty,29,Female,Widowed,Graduate,Salaried - Government,Mumbai,Maharashtra,Employed,981554.58,81796.21,2,Young Professionals,Medium
CUST101321,Liam,Pillay,47,Male,Widowed,Graduate,,Vadodara,Gujarat,Employed,2600596.48,216716.37,6,Business Owners,Medium
CUST101831,Zaitra,Kapur,47,Female,Single,High School,Salaried - Private,Patna,Bihar,Employed,2403903.53,200325.29,11,Business Owners,Medium
CUST102178,Gavin,Gupta,46,Male,Widowed,Graduate,Salaried - Government,Surat,Gujarat,Employed,1743865.34,145322.11,17,Business Owners,Medium
CUST101417,Pranit,Bhakta,18,Male,Single,Graduate,Unemployed,Delhi,Delhi,Not Employed,22951.4,1912.62,1,Young Professionals,Medium
CUST101782,Aarna,Mitra,54,Female,,Graduate,Business Owner,Nagpur,Maharashtra,Self Employed,7222439.66,601869.97,13,High Net Worth Individuals,High
CUST104715,Aashi,Randhawa,50,Female,Divorced,Post Graduate,Freelancer,Thiruvananthapuram,Kerala,Self Employed,1068407.97,89034,17,Business Owners,Medium
CUST104701,Gaurangi,Balan,62,Female,Single,Graduate,Retired,Bhopal,Madhya Pradesh,Retired,1016411.89,84700.99,4,Retired Customers,Low
CUST104118,Veer,Kannan,56,Male,Divorced,Graduate,Salaried - Private,Bhopal,Madhya Pradesh,Employed,1894453.71,157871.14,4,Business Owners,Medium
CUST101652,Aryan,Soman,68,Male,Married,Graduate,Retired,Indore,Madhya Pradesh,Retired,459538.86,38294.9,4,Retired Customers,Low
CUST101483,Yashvi,Bawa,21,Female,Divorced,Graduate,Student,Indore,Madhya Pradesh,Not Employed,119465.72,9955.48,3,Students,Medium
CUST102275,Wridesh,Zacharia,35,Male,Divorced,Graduate,Salaried - Private,Nagpur,Maharashtra,,1389943.4,115828.62,7,Young Professionals,Medium
CUST100877,Vasudha,Khosla,32,Female,Divorced,Graduate,Salaried - Private,Bhopal,Madhya Pradesh,Employed,1286264.9,107188.74,8,Young Professionals,Medium
CUST103525,Isaac,Dubey,24,Male,Single,Post Graduate,Unemployed,Delhi,Delhi,Not Employed,27176.88,2264.74,6,Young Professionals,Medium
CUST102016,Darika,Gill,41,Female,Married,Graduate,Self Employed,Jaipur,Rajasthan,Self Employed,1026188.02,85515.67,8,Business Owners,High
CUST100426,Warhi,Pai,35,Female,Married,Post Graduate,Freelancer,Vadodara,Gujarat,Self Employed,365122.92,30426.91,13,Young Professionals,Medium
CUST100626,Upadhriti,Ravel,44,Female,Single,Graduate,Salaried - Government,Jaipur,Rajasthan,Employed,,89156.23,17,Business Owners,Medium
CUST101589,Gayathri,Saraf,30,Female,Married,Graduate,Salaried - Government,Udaipur,Rajasthan,Employed,732529.34,,12,Young Professionals,Medium
CUST102223,Mason,Krishna,21,Male,Married,Graduate,Salaried - Private,Vadodara,Gujarat,Employed,,96349.41,3,Young Professionals,High
CUST102217,Elijah,Doctor,30,Male,Married,Post Graduate,Salaried - Government,Kolkata,West Bengal,Employed,483123.58,40260.3,12,Young Professionals,Medium
CUST104483,Jeremiah,Kara,19,Male,Single,Graduate,Student,Patna,Bihar,Not Employed,34146.89,2845.57,1,Students,Medium
CUST101485,Gagan,Balasubramanian,38,Male,Single,High School,Business Owner,Thiruvananthapuram,Kerala,Self Employed,9875299.46,822941.62,10,High Net Worth Individuals,High
CUST101739,Nisha,Gole,36,Female,Single,Post Graduate,Salaried - Private,Bhopal,Madhya Pradesh,Employed,1296952.1,108079.34,3,Business Owners,Medium
CUST102480,Raghav,Vyas,18,Male,Single,Graduate,Student,Kolkata,West Bengal,Not Employed,91406.12,7617.18,1,Students,Medium
CUST102584,Atharv,Saini,40,Male,Widowed,High School,Business Owner,Guwahati,Assam,Self Employed,1745571.54,145464.3,2,Business Owners,High
CUST102893,Qadim,Warrior,32,Male,,Graduate,Self Employed,Chennai,Tamil Nadu,Self Employed,2570065.36,214172.11,2,Young Professionals,High
CUST100149,Pavani,Jani,23,Female,Divorced,Diploma,Salaried - Government,Jaipur,Rajasthan,Employed,896519.87,74709.99,5,Young Professionals,Medium
CUST100676,Reyansh,Mander,30,Male,Widowed,Post Graduate,Salaried - Private,Thiruvananthapuram,Kerala,Employed,877113.61,73092.8,7,Young Professionals,Medium
CUST101261,Zarna,Munshi,36,Female,Single,Graduate,Business Owner,Coimbatore,Tamil Nadu,Self Employed,3380556.03,281713,13,High Net Worth Individuals,High
CUST104917,Pratyush,Johal,21,Male,Married,Graduate,Salaried - Government,Guwahati,Assam,Employed,943664.74,78638.73,3,Young Professionals,Medium
CUST100012,Onkar,Mall,61,Male,Widowed,Post Graduate,Retired,Nagpur,Maharashtra,Retired,189013.25,15751.1,4,Retired Customers,Low
CUST101833,Champak,Sant,,Male,Single,Post Graduate,,Indore,Madhya Pradesh,Not Employed,48513.39,4042.78,2,Students,Medium
CUST103248,Rachana,Soni,21,Female,,Graduate,Salaried - Private,Hyderabad,Telangana,Employed,716514.78,59709.57,3,Young Professionals,Medium
CUST101491,Janya,De,29,Female,Married,High School,Salaried - Private,Chennai,Tamil Nadu,Employed,1336169.5,111347.46,9,Young Professionals,High
CUST102727,Chasmum,Walia,46,Other,Divorced,Post Graduate,Business Owner,Mysuru,,Self Employed,15693184.15,1307765.35,,High Net Worth Individuals,High
CUST103686,Omisha,Varty,18,Female,Single,Graduate,,Mumbai,Maharashtra,Not Employed,61385.68,5115.47,1,Students,Medium
CUST101424,Aradhana,Sodhi,35,Female,Married,Graduate,Salaried - Private,Bengaluru,Karnataka,Employed,1165131.04,97094.25,2,Young Professionals,Medium
CUST104605,Kabir,Jhaveri,45,Male,Single,Graduate,Salaried - Private,Guwahati,Assam,Employed,930345.88,77528.82,11,Business Owners,Medium
CUST104595,Prisha,Pillay,36,Female,Single,Post Graduate,Salaried - Government,Kolkata,West Bengal,Employed,903467.52,75288.96,12,Business Owners,Medium
CUST100731,Aditya,Kunda,30,Male,Married,Graduate,Salaried - Private,Bhubaneswar,Odisha,Employed,1809623.04,,12,Young Professionals,Medium
CUST101231,Charles,Merchant,59,Male,Divorced,Graduate,Business Owner,Mysuru,Karnataka,Self Employed,16778492.97,1398207.75,20,High Net Worth Individuals,High
CUST101634,Odika,Bhavsar,62,Female,Married,High School,Business Owner,Pune,Maharashtra,Self Employed,14232344,1186028.67,9,High Net Worth Individuals,Medium
CUST103936,Reva,Pradhan,32,Female,Single,Doctorate,Freelancer,Mysuru,Karnataka,Self Employed,776326.35,64693.86,13,Young Professionals,Medium
CUST101210,Samarth,Tata,23,Male,Single,Graduate,Student,Surat,Gujarat,Not Employed,6433.33,536.11,5,Students,Medium
CUST103268,Tanveer,Dani,40,Male,Single,Post Graduate,Salaried - Private,Coimbatore,Tamil Nadu,Employed,2618669.66,,8,Business Owners,High
CUST101934,Hiral,Verma,28,Female,Married,Post Graduate,Salaried - Government,Kochi,,Employed,1504088.85,125340.74,10,Young Professionals,Medium
CUST100553,Yatan,Sawhney,45,Male,Married,Graduate,Business Owner,Kanpur,Uttar Pradesh,Self Employed,650664.67,54222.06,11,Business Owners,Medium
CUST100491,Fitan,Kurian,32,Male,Divorced,Graduate,Unemployed,Nashik,Maharashtra,Not Employed,38951.9,3245.99,1,Young Professionals,Low
CUST102962,Fariq,Bassi,38,Male,Single,Graduate,Self Employed,Indore,Madhya Pradesh,Self Employed,1026005.42,85500.45,1,Business Owners,
CUST102329,Saumya,Muni,37,Female,Divorced,Graduate,Salaried - Private,Pune,Maharashtra,Employed,601247.15,50103.93,18,Business Owners,Medium
CUST102195,Anamika,Thakkar,39,Female,Married,,Salaried - Private,Ludhiana,Punjab,Employed,1198361.83,99863.49,10,Business Owners,Medium
CUST103064,Vamakshi,Bail,,Female,Married,Graduate,Unemployed,Surat,Gujarat,Not Employed,27391.99,2282.67,1,Young Professionals,Medium
CUST100657,Raksha,Mangat,35,Female,Widowed,Graduate,Salaried - Private,Thiruvananthapuram,Kerala,Employed,941925.27,78493.77,12,Young Professionals,Medium
CUST102374,Christopher,Char,37,Male,Single,Post Graduate,Freelancer,Lucknow,Uttar Pradesh,Self Employed,525432.24,43786.02,17,Business Owners,Medium
CUST102225,Chandran,Gade,40,Male,Divorced,Doctorate,Self Employed,Ahmedabad,,Self Employed,2217203.67,184766.97,5,Business Owners,High
CUST104264,Naveen,Badal,35,Male,Widowed,Post Graduate,Business Owner,Bhubaneswar,Odisha,Self Employed,5867359.95,488946.66,4,High Net Worth Individuals,High
CUST101170,Ekaja,Chahal,21,Female,Single,Post Graduate,Student,Patna,Bihar,Not Employed,71777.03,5981.42,3,Students,Medium
CUST100132,Siya,Deep,18,Female,Single,Diploma,Student,Thiruvananthapuram,Kerala,Not Employed,18880.79,1573.4,1,Students,Medium
CUST100471,Ira,Rajagopalan,,,Widowed,Post Graduate,Business Owner,Surat,Gujarat,Self Employed,6743282.88,561940.24,8,High Net Worth Individuals,High
CUST103225,Radha,Mani,29,Female,Married,Graduate,Freelancer,Bhopal,Madhya Pradesh,Self Employed,1433670.97,119472.58,3,Young Professionals,High
CUST101405,Gagan,Dar,22,Male,Married,Graduate,Student,Bhubaneswar,Odisha,Not Employed,60688.03,5057.34,4,Students,Medium
CUST102876,Anika,Bora,42,Female,Widowed,Diploma,Salaried - Private,Hyderabad,Telangana,Employed,1784954.89,148746.24,10,Business Owners,Medium
CUST104504,Saumya,Deep,36,Female,Married,Graduate,Salaried - Private,Coimbatore,Tamil Nadu,Employed,1308078.63,109006.55,5,Business Owners,Medium
CUST104692,Victor,Dhawan,30,Male,Married,Graduate,Freelancer,Guwahati,Assam,Self Employed,488486.53,40707.21,2,Young Professionals,Medium
CUST102826,Vedika,Rastogi,36,Female,Single,Graduate,Self Employed,Raipur,Chhattisgarh,Self Employed,1673406.39,139450.53,16,Business Owners,High
CUST100287,Dalaja,Mitra,21,Female,Single,High School,Student,Kolkata,West Bengal,Not Employed,33185.1,2765.42,3,Students,Medium
CUST101869,Rohan,Guha,37,Other,Widowed,Post Graduate,Salaried - Government,Vadodara,,Employed,688838.39,57403.2,12,Business Owners,Medium
CUST103114,Yatan,Nadkarni,34,Male,Divorced,Diploma,Salaried - Government,Bengaluru,Karnataka,Employed,1060424.39,88368.7,3,Young Professionals,Medium
CUST103625,Geetika,Dalal,42,Female,Single,Doctorate,Self Employed,Nashik,Maharashtra,Self Employed,843868.56,70322.38,4,Business Owners,High
CUST102312,Xiti,Kalla,42,,Widowed,Diploma,Salaried - Private,Ludhiana,Punjab,Employed,626670.99,52222.58,15,Business Owners,Medium
CUST104923,Raghav,Murthy,30,Male,Single,Graduate,Salaried - Government,Guwahati,Assam,,1804923.63,150410.3,12,Young Professionals,Medium
CUST101618,Brijesh,Padmanabhan,39,Male,Divorced,Post Graduate,Business Owner,Kochi,Kerala,Self Employed,4274871.74,356239.31,15,High Net Worth Individuals,
CUST100994,Janya,Kanda,33,Female,Married,Graduate,Salaried - Government,Hyderabad,Telangana,Employed,1694319.39,,15,Young Professionals,Medium
CUST101803,Libni,Shetty,47,Female,Divorced,Graduate,Unemployed,Lucknow,Uttar Pradesh,Not Employed,39512.6,3292.72,17,Business Owners,Low
CUST102642,Indali,Narayanan,46,Female,Married,Post Graduate,Unemployed,Mumbai,Maharashtra,Not Employed,61725.17,5143.76,17,Business Owners,Low
CUST104802,Upma,Iyengar,54,Female,Single,Doctorate,Homemaker,Guwahati,Assam,Not Employed,50810.23,4234.19,6,,Low
CUST103535,Aradhana,Varghese,40,Female,Widowed,Graduate,Salaried - Private,Vadodara,Gujarat,Employed,876642.21,73053.52,15,Business Owners,
CUST104831,Raagini,Ramachandran,60,,Single,Post Graduate,Self Employed,Raipur,Chhattisgarh,Self Employed,807911.21,67325.93,6,Business Owners,Medium
CUST103911,Aadhya,Kapoor,40,Female,Widowed,Post Graduate,Business Owner,Indore,Madhya Pradesh,Self Employed,7256462.68,604705.22,5,High Net Worth Individuals,High
CUST102107,Daniel,Venkatesh,33,Male,Divorced,Post Graduate,Salaried - Private,Bhubaneswar,Odisha,Employed,782458.93,65204.91,15,Young Professionals,Medium
CUST103044,Avi,Bhatnagar,18,Male,Single,Graduate,Student,Nagpur,Maharashtra,Not Employed,15849.69,1320.81,1,Students,Medium
